Philippines,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,
,(n = 51),,(n = 26),,(n = 25),,(n = 25),,(n = 25),,(n = 0),,(n = 60),,(n = 43),,(n = 17),,(n = 33),,(n = 33),,(n = 0),,(n = 60),,(n = 38),,(n = 21),,(n = 60),,(n = 44),,(n = 3),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Harvest (bagb/ha),81.7,21.9,79.4,22.5,84.2,21.3,86.9,17.7,86.9,17.7,-,-,90.1,24.8,89.5,27.7,91.7,16.2,100.3,23.5,100.3,23.5,-,-,88.1,178.8,68.9,75.7,123,207.2,102.9,89.2,102.8,91.8,104.7,44
,(Percentage share of harvest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landlord's share,7.4,,8.4,,6.4,,10.3,,10.3,,-,,7.2,,7.5,,6.3,,3.7,,3.7,,-,,3.6,,5.5,,1.7,,5.3,,5.7,,-,
Harvester's sharec,7.8,,7.5,,8.1,,0.8,,0.8,,-,,1.6,,2,,0.5,,0.4,,0.4,,-,,-,,-,,-,,-,,-,,-,
Thresher's share,-,,-,,-,,7.8,,7.8,,-,,6.9,,6.6,,7.9,,5.7,,5.7,,-,,0.2,,-,,0.5,,1.8,,1.7,,3.8,
Combine harvester's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,9.7,,10.3,,9.1,,5.2,,5.1,,6.4,
Permanent laborer's sharee,-,,-,,-,,2.9,,2.9,,-,,3.8,,4,,3.5,,6.5,,6.5,,-,,3.7,,4.9,,2.5,,2.3,,2.5,,-,
Other laborer's share,2.4,,3,,1.9,,-,,-,,-,,0.1,,0.1,,-,,0.3,,0.3,,-,,0.2,,0.2,,0.2,,0.4,,0.4,,-,
Irrigation feee,-,,-,,-,,1.8,,1.8,,-,,0.7,,0.9,,-,,1.3,,1.3,,-,,0.5,,0.9,,-,,0.2,,0.2,,-,
Machine rentalde,-,,-,,-,,-,,-,,-,,0.4,,0.5,,-,,0.4,,0.4,,-,,0.2,,0.5,,-,,0.1,,0.1,,-,
Home consumption,19.6,,20,,19.1,,22.6,,22.6,,-,,18,,15.5,,24.2,,14.6,,14.6,,-,,20.7,,22.2,,19.2,,22.9,,20.4,,58.5,
Seeds,2.1,,1.3,,2.8,,2.4,,2.4,,-,,1.6,,1.8,,1.1,,1,,1,,-,,0.6,,0.4,,0.8,,0.8,,0.7,,1.6,
Creditorsd,3.4,,5.4,,1.5,,-,,-,,-,,2.4,,3.4,,-,,2.3,,2.3,,-,,2.6,,3.5,,1.6,,1.7,,1.8,,-,
Othersdf,-,,-,,-,,-,,-,,-,,0,,0.1,,-,,-,,-,,-,,1.5,,-,,2.9,,5.4,,5.3,,6.4,
Sold,58.2,,56.2,,60.2,,53.6,,53.6,,-,,57.3,,57.6,,56.6,,63.9,,63.9,,-,,56.5,,51.4,,61.6,,59.1,,61.2,,29.6,
Oriental Mindoro,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,
,(n = 85),,(n = 67),,(n = 18),,(n = 75),,(n = 71),,(n = 4),,(n = 82),,(n = 73),,(n = 9),,(n = 86),,(n = 70),,(n = 16),,(n = 86),,(n = 70),,(n = 12),,(n = 86),,(n = 73),,(n = 11),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Harvest (bagb/ha),77.5,32.7,81,31.7,64.4,29.9,81.9,26.2,83.4,24.9,55.2,29.1,76,29.5,76.4,30.1,72.7,24.3,76.9,32.1,78.9,29.9,67.8,41.2,139,128.3,144,129.1,121.3,110.6,121.6,122.3,131.7,118.9,76.8,95.9
,(Percentage share of harvest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landlord's share,8.7,,8.5,,9.4,,6.5,,6.6,,4.7,,6.3,,6.3,,6,,7.6,,6.8,,11.7,,5.3,,4.1,,13.8,,6.5,,6.3,,9.6,
Harvester's sharec,14.9,,15.2,,13.3,,12.3,,12.2,,16.4,,10.6,,10.5,,11.4,,11.9,,11.5,,14,,2.3,,1.8,,5.4,,0.8,,0.9,,-,
Thresher's share,-,,-,,-,,3.9,,3.9,,3.5,,6.1,,6.2,,5.3,,6,,6,,6,,3.4,,3.4,,3.8,,2.2,,2.3,,0.4,
Combine harvester's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.7,,0.8,,-,,0.8,,0.9,,-,
Permanent laborer's sharee,-,,-,,-,,0.7,,0.7,,-,,1.4,,1.6,,-,,1.8,,2.1,,-,,1.3,,1.4,,0.5,,0.7,,0.6,,1.7,
Other laborer's share,2,,1.8,,2.9,,1,,1,,-,,0.2,,0.2,,0.6,,0.1,,0.1,,-,,0.5,,0.2,,2.7,,0.7,,0.7,,0.8,
Irrigation feee,-,,-,,-,,1.1,,1.1,,-,,0.5,,0.6,,-,,0.5,,0.7,,-,,0.3,,0.3,,-,,0.1,,0.2,,-,
Machine rentalde,-,,-,,-,,-,,-,,-,,0.4,,0.5,,-,,0.3,,0.4,,0.2,,0.2,,0.2,,-,,-,,-,,-,
Home consumption,22.7,,21.8,,27.2,,22.1,,21.8,,30.9,,22.3,,21.5,,28.8,,20.3,,20.1,,21,,29.6,,29.9,,27,,35,,35.7,,27.9,
Seeds,2.1,,2.1,,2.1,,2.3,,2.2,,4.7,,2.3,,2,,4.1,,2.6,,2.6,,2.2,,0.5,,0.5,,0.5,,1,,1,,0.4,
Creditorsd,2.9,,3.2,,1.5,,-,,-,,-,,5.1,,5.7,,-,,5,,5.9,,0.4,,0.6,,0.5,,1.4,,0.1,,0.1,,1,
Othersdf,1.8,,1.9,,1.5,,-,,-,,-,,0.5,,0.6,,-,,0.1,,0.1,,-,,0.1,,-,,0.5,,1.2,,1.3,,-,
Sold,59,,62.6,,41.9,,49.6,,49.9,,42.6,,44.4,,44.5,,43.7,,43.8,,43.6,,44.5,,55.2,,56.8,,44.3,,51.5,,50.9,,58.2,
Palawan,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 60),,(n = 33),,(n = 25),,(n = 60),,(n = 33),,(n = 15),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Harvest (bagb/ha),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,84.3,121.8,69.9,138.5,103.5,105.5,53.9,74.1,51.1,72,63.5,71.3
,(Percentage share of harvest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landlord's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,3.6,,4.8,,2.6,,3.8,,3.7,,4.1,
Harvester's sharec,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,12.4,,11.2,,13.4,,12,,11.8,,12.4,
Thresher's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,7.7,,5.1,,10.1,,9.4,,7.3,,13.1,
Combine harvester's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.1,,0.1,,-,
Permanent laborer's sharee,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.2,,0.4,,-,,0.6,,0.9,,-,
Other laborer's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.2,,0.2,,0.2,,0.2,,0.4,,-,
Irrigation feee,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.1,,0.2,,-,
Machine rentalde,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.1,,0.2,,0.1,,0.1,,0.1,,-,
Home consumption,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,34,,17.4,,48.7,,28.2,,22.4,,38.7,
Seeds,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,4.5,,5.8,,3.3,,5.2,,4.3,,6.9,
Creditorsd,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,2.6,,2.7,,2.6,,1.3,,1.5,,1,
Othersdf,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0,,-,,0.1,,0.6,,0.1,,1.5,
Sold,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,34.6,,52.3,,18.9,,38.4,,47.5,,22.3,
Albay,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,
,(n = 48),,(n = 30),,(n = 18),,(n = 48),,(n = 29),,(n = 19),,(n = 60),,(n = 49),,(n = 11),,(n = 60),,(n = 52),,(n = 8),,(n = 60),,(n = 49),,(n = 11),,(n = 60),,(n = 51),,(n = 5),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Harvest (bagb/ha),52.9,48.3,63.5,35.4,35.2,57.5,63.4,49.4,79.8,28.9,38.4,65.9,64.3,39,71.7,29.8,31.2,22.6,79.3,40.7,85.8,34.1,36.6,27.7,289.6,149.8,302.5,154.4,231.8,104.2,316.3,137.7,322.7,140.3,251.3,80.8
,(Percentage share of harvest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landlord's share,11.2,,12.4,,7.4,,9.3,,9.6,,8.4,,7.8,,7.9,,6.8,,8.5,,8.7,,6.4,,3.1,,2,,9.4,,3.2,,2.1,,17.5,
Harvester's sharec,10.3,,7.5,,18.7,,6.7,,5.1,,12,,9.4,,8.8,,14.7,,7.6,,6.9,,18,,8.5,,8.9,,6.1,,8.8,,9.3,,2.7,
Thresher's share,-,,-,,-,,0.9,,0.1,,3.5,,0.9,,1,,-,,0.5,,0.6,,-,,4.1,,4,,4.8,,4.4,,4.2,,6.6,
Combine harvester's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.2,,0.2,,-,,-,,-,,-,
Permanent laborer's sharee,-,,-,,-,,-,,-,,-,,0.1,,0.2,,-,,0.3,,0.3,,-,,1.1,,1.2,,0.3,,1.2,,1.3,,-,
Other laborer's share,0.2,,0.2,,-,,2,,2.7,,-,,0.3,,0.3,,-,,0.3,,0.3,,-,,0,,0,,-,,0,,0,,-,
Irrigation feee,-,,-,,-,,0.1,,0.1,,-,,0.3,,0.4,,-,,0.2,,0.2,,-,,0.3,,0.4,,-,,0.3,,0.3,,-,
Machine rentalde,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.2,,0.2,,-,,-,,-,,-,,-,,-,,-,
Home consumption,34.2,,28.2,,52.4,,38.8,,32.3,,59.2,,47.5,,45.1,,71.8,,52.8,,51.4,,73.8,,66.7,,68.1,,58.5,,62,,61.4,,71,
Seeds,2.4,,1.8,,4.4,,2.2,,1.6,,4.1,,1.9,,1.9,,1.3,,1.5,,1.5,,1.8,,0.6,,0.7,,0.4,,0.6,,0.6,,0.1,
Creditorsd,3.4,,2.2,,6.9,,-,,-,,-,,0.7,,0.8,,-,,0.4,,0.4,,-,,-,,-,,-,,-,,-,,-,
Othersdf,1,,0.9,,1.2,,-,,-,,-,,1,,1.1,,-,,0.8,,0.8,,-,,1.8,,1.3,,4.6,,1.5,,1.7,,-,
Sold,36.7,,45.7,,9.5,,40,,48.6,,12.8,,30.1,,32.5,,5.4,,26.8,,28.6,,-,,13.5,,13.1,,15.9,,17.9,,19.1,,2.2,
Camarines Sur,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,
,(n = 90),,(n = 70),,(n = 19),,(n = 76),,(n = 69),,(n = 7),,(n = 106),,(n = 79),,(n = 27),,(n = 114),,(n = 75),,(n = 39),,(n = 116),,(n = 72),,(n = 40),,(n = 116),,(n = 80),,(n = 32),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Harvest (bagb/ha),56.6,43.8,61.6,39.1,38.7,50.8,65.3,35.8,66.9,35.3,49.6,30.4,61.9,39.2,66.2,39.2,49.2,22.8,61.1,45.8,72.9,33.4,38.5,50.6,98.8,105.2,112.2,96.9,79.8,116.5,102.6,151.8,107.2,166.4,91,81.3
,(Percentage share of harvest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landlord's share,3.7,,3.2,,5.2,,4.6,,4.6,,4.9,,7.7,,8.3,,5.5,,9.2,,9.2,,8.9,,6.4,,3.7,,13.1,,5,,4,,8.1,
Harvester's sharec,8.8,,9.4,,5.2,,8.1,,8,,9.9,,8.1,,7.9,,9.1,,7.4,,6.8,,9.7,,8,,7.8,,8.5,,8.8,,9.3,,7.1,
Thresher's share,-,,-,,-,,3.6,,3.5,,3.9,,2.6,,2.6,,2.6,,3.3,,3.5,,2.5,,4.7,,4.8,,4.5,,4.1,,4,,4.5,
Combine harvester's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.3,,0.2,,0.5,,0.3,,0.2,,0.6,
Permanent laborer's sharee,-,,-,,-,,0.5,,0.5,,-,,1,,1,,1,,1.2,,0.9,,2.2,,0.9,,1.1,,0.5,,0.4,,0.4,,0.2,
Other laborer's share,0.8,,0.9,,0.3,,0,,0,,-,,0.3,,0.3,,0.4,,0.4,,0.5,,0.2,,0.2,,0.2,,0.1,,0.4,,0.4,,0.5,
Irrigation feee,-,,-,,-,,0.8,,0.8,,-,,0,,0,,-,,0.2,,0.3,,-,,0.4,,0.6,,-,,0.3,,0.4,,-,
Machine rentalde,-,,-,,-,,-,,-,,-,,0.4,,0.5,,0.2,,0.2,,0.3,,-,,0,,0.1,,-,,0.1,,0.1,,-,
Home consumption,25.8,,24.4,,35.1,,24.7,,23.8,,37.8,,27.1,,27.4,,25.6,,23.8,,22.7,,27.5,,39.8,,41.1,,36.3,,36.8,,35.5,,40.8,
Seeds,4.1,,3.7,,6.2,,3.1,,3,,4.7,,2.3,,1.9,,3.7,,2.1,,1.8,,3.1,,1.6,,1.8,,1.1,,1.9,,1.6,,2.6,
Creditorsd,4.9,,5.3,,2.2,,-,,-,,-,,1.9,,1.9,,1.8,,2.1,,2.2,,1.8,,1.1,,0.2,,3.3,,-,,-,,-,
Othersdf,1.3,,1.4,,0.3,,-,,-,,-,,0.3,,0.4,,0.2,,0.3,,0.1,,0.9,,0.2,,0.3,,-,,0.3,,0.2,,0.6,
Sold,47.9,,49.6,,38.4,,54.1,,55.2,,38.8,,48.2,,47.8,,49.9,,49.8,,51.5,,43.4,,36.5,,38.2,,32.2,,42,,44.1,,35.6,
Antique,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 60),,(n = 29),,(n = 31),,(n = 60),,(n = 28),,(n = 14),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Harvest (bagb/ha),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,129.8,70.6,116,70,142.6,70.1,113,89.4,118.9,85.4,109.2,93.8
,(Percentage share of harvest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landlord's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,9.3,,14.4,,5.4,,13.5,,18.4,,2.9,
Harvester's sharec,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,11.1,,12.2,,10.2,,8.8,,8.5,,9.4,
Thresher's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,7.1,,7.7,,6.6,,5.4,,5.1,,6,
Combine harvester's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,
Permanent laborer's sharee,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,3,,3.4,,2.7,,4.7,,4,,6.3,
Other laborer's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.8,,1.6,,0.1,,0.3,,0.5,,-,
Irrigation feee,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0,,0,,-,
Machine rentalde,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.1,,0.2,,-,
Home consumption,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,37.9,,26.9,,46.3,,37.5,,39,,34.4,
Seeds,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,3.5,,4.2,,2.9,,4.4,,4,,5.2,
Creditorsd,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.8,,1.8,,-,,-,,-,,-,
Othersdf,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.9,,-,,1.5,,0.2,,-,,0.6,
Sold,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,25.7,,27.6,,24.2,,25,,20.4,,35.1,
Capiz,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,
,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 0),,(n = 60),,(n = 31),,(n = 28),,(n = 60),,(n = 40),,(n = 17),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Harvest (bagb/ha),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,108.7,94,90.2,120.9,133.1,67.8,125.3,93.1,103.7,95.2,176.3,80.3
,(Percentage share of harvest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landlord's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,9,,10.4,,8,,7.6,,10.5,,3.5,
Harvester's sharec,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,11.2,,10.8,,11.5,,10.5,,10.1,,11,
Thresher's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,6.7,,6.6,,6.8,,5.5,,4.9,,6.4,
Combine harvester's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.1,,0.2,,-,,0.4,,0.7,,-,
Permanent laborer's sharee,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,2.5,,3.4,,1.8,,4.6,,5.3,,3.6,
Other laborer's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,3.5,,1.8,,4.8,,2.8,,1.4,,4.6,
Irrigation feee,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.1,,0.3,,-,,0,,0.1,,-,
Machine rentalde,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.5,,-,,0.9,,0.3,,0.3,,0.2,
Home consumption,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,26.7,,16.7,,34.1,,30.6,,22.2,,42.3,
Seeds,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,5.8,,6.6,,5.2,,2.7,,2.6,,2.8,
Creditorsd,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,4,,2.8,,4.9,,-,,-,,-,
Othersdf,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.4,,0.7,,-,
Sold,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,29.8,,40.3,,21.9,,35,,41.8,,25.6,
Iloilo,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEM,,IRRIGATED,,NON-IRRIGATED,
,(n = 88),,(n = 41),,(n = 47),,(n = 38),,(n = 22),,(n = 16),,(n = 116),,(n = 62),,(n = 54),,(n = 58),,(n = 29),,(n = 29),,(n = 116),,(n = 55),,(n = 61),,(n = 116),,(n = 50),,(n = 19),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Harvest (bagb/ha),59.3,41.1,65.9,32.6,53.6,47.6,40.5,73.2,43.1,81.7,36.9,54.6,63.5,44.8,67.8,45.9,58.6,41.7,55.4,41.3,59.8,43.5,51.1,36.7,127.8,111.4,121.1,108.2,133.9,114.2,104.7,144.3,108.3,160.3,100.8,69.6
,(Percentage share of harvest),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landlord's share,12.6,,10.7,,14.7,,8,,4.4,,13.7,,10.3,,7.5,,14,,7.3,,10.4,,3.7,,9.4,,9.3,,9.5,,5.9,,5.7,,6.7,
Harvester's sharec,16,,14.3,,17.8,,10.5,,11.5,,9,,11,,10.9,,11.2,,9.4,,9.1,,9.6,,12.2,,11.7,,12.6,,11.1,,11.4,,10.2,
Thresher's share,-,,-,,-,,6.3,,5.8,,7,,6.4,,6.4,,6.4,,5.8,,5.9,,5.7,,6.3,,6,,6.5,,6.9,,7.2,,5.9,
Combine harvester's share,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,0.3,,0.6,,-,,0.6,,0.7,,0.4,
Permanent laborer's sharee,-,,-,,-,,2.4,,2.9,,1.5,,1.2,,1.7,,0.5,,0.7,,1,,0.4,,1.8,,1.4,,2.1,,3.2,,4.2,,0.2,
