Philippines,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Leyte,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 79),,,(n = 52),,,(n = 27),,,(n = 79),,,(n = 55),,,(n = 24),,,(n = 86),,,(n = 71),,,(n = 15),,,(n = 83),,,(n = 69),,,(n = 14),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
February,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0
March,41,0,0,35,0,0,52,0,0,29,0,0,24,0,0,42,0,0,57,0,0,48,0,0,100,0,0,55,0,0,51,0,0,79,0,0
April,56,0,0,60,0,0,48,0,0,51,0,0,51,0,0,50,0,0,35,0,0,42,0,0,0,0,0,36,0,0,41,0,0,14,0,0
May,0,3,0,0,4,0,0,0,0,0,14,0,0,18,0,0,4,0,0,8,0,0,10,0,0,0,0,0,7,0,0,9,0,0,0,0
June,0,1,0,0,2,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
September,0,0,33,0,0,25,0,0,48,0,0,9,0,0,5,0,0,17,0,0,21,0,0,23,0,0,13,0,0,41,0,0,36,0,0,64
October,0,0,57,0,0,63,0,0,44,0,0,67,0,0,62,0,0,79,0,0,73,0,0,72,0,0,80,0,0,51,0,0,54,0,0,36
November,0,0,9,0,0,10,0,0,7,0,0,20,0,0,27,0,0,4,0,0,5,0,0,4,0,0,7,0,0,8,0,0,10,0,0,0
December,0,0,1,0,0,2,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not applicable**,3,96,0,5,94,0,0,100,1,17,82,0,23,77,1,4,96,0,8,91,1,10,89,1,0,100,0,8,93,0,8,91,0,0,100,0
Northern Samar,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 50),,,(n = 26),,,(n = 24),,,(n = 50),,,(n = 17),,,(n = 33),,,(n = 60),,,(n = 27),,,(n = 33),,,(n = 59),,,(n = 27),,,(n = 32),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
February,26,0,0,35,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,3,0,0,0,0,0,6,0,0
March,70,0,0,65,0,0,75,0,0,96,0,0,94,0,0,97,0,0,97,0,0,96,0,0,97,0,0,97,0,0,100,0,0,94,0,0
April,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
September,0,0,76,0,0,73,0,0,79,0,0,72,0,0,71,0,0,73,0,0,43,0,0,81,0,0,12,0,0,71,0,0,93,0,0,53
October,0,0,14,0,0,12,0,0,17,0,0,26,0,0,29,0,0,24,0,0,52,0,0,19,0,0,79,0,0,25,0,0,7,0,0,41
November,0,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,0,3,0,0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6
December,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not applicable**,0,90,8,0,81,15,0,100,0,0,100,0,0,100,0,0,100,0,0,100,3,0,100,0,0,100,6,0,100,1,0,100,0,0,100,0
Zamboanga del Norte,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 42),,,(n = 19),,,(n = 23),,,(n = 42),,,(n = 28),,,(n = 14),,,(n = 60),,,(n = 32),,,(n = 28),,,(n = 43),,,(n = 29),,,(n = 14),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,5,0,0,5,0,0,4,0,0,17,0,0,14,0,0,21,0,0,15,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
February,45,0,0,37,0,0,52,0,0,33,0,0,21,0,0,57,0,0,17,0,0,25,0,0,7,0,0,14,0,0,17,0,0,7,0,0
March,33,0,0,53,0,0,17,0,0,38,0,0,46,0,0,21,0,0,47,0,0,56,0,0,36,0,0,84,0,0,79,0,0,93,0,0
April,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,3,0,0,0,0,0
May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,0,0,0,0,0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
August,0,19,0,0,37,0,0,4,0,0,7,0,0,11,0,0,0,0,0,22,0,0,22,0,0,21,0,0,16,0,0,24,0,0,0,0
September,0,7,52,0,0,58,0,13,48,0,0,64,0,0,64,0,0,64,0,2,38,0,0,38,0,4,39,0,0,47,0,0,69,0,0,0
October,0,0,21,0,0,5,0,0,35,0,0,19,0,0,11,0,0,36,0,0,30,0,0,25,0,0,36,0,0,37,0,0,7,0,0,100
November,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
December,0,0,12,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,13,0,0,16,0,0,11,0,0,0,0,0,0,0,0,0
Not applicable**,17,74,15,5,63,32,27,83,0,10,83,15,15,75,21,1,100,0,19,68,19,16,62,21,25,75,14,0,84,16,1,76,24,0,100,0
Zamboanga del Sur,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 51),,,(n = 39),,,(n = 12),,,(n = 51),,,(n = 42),,,(n = 9),,,(n = 60),,,(n = 45),,,(n = 15),,,(n = 60),,,(n = 49),,,(n = 11),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,33,0,0,36,0,0,25,0,0,29,0,0,36,0,0,0,0,0,13,0,0,7,0,0,33,0,0,7,0,0,4,0,0,18,0,0
February,22,0,0,21,0,0,25,0,0,14,0,0,17,0,0,0,0,0,18,0,0,11,0,0,40,0,0,38,0,0,29,0,0,82,0,0
March,16,0,0,21,0,0,0,0,0,8,0,0,7,0,0,11,0,0,53,0,0,67,0,0,13,0,0,28,0,0,35,0,0,0,0,0
April,12,0,0,15,0,0,0,0,0,33,0,0,24,0,0,78,0,0,10,0,0,11,0,0,7,0,0,18,0,0,22,0,0,0,0,0
May,0,2,0,0,0,0,0,8,0,0,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
June,0,2,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,5,0,0,4,0,0,7,0,0,8,0,0,10,0,0,0,0
July,0,8,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0
August,0,20,0,0,23,0,0,8,0,0,16,0,0,19,0,0,0,0,0,15,0,0,16,0,0,13,0,0,22,0,0,16,0,0,45,0
September,0,4,49,0,3,44,0,8,67,0,0,49,0,0,40,0,0,89,0,0,53,0,0,60,0,0,33,0,0,53,0,0,65,0,0,0
October,0,0,10,0,0,10,0,0,8,0,2,25,0,0,31,0,11,0,0,0,27,0,0,18,0,0,53,0,0,17,0,0,8,0,0,55
November,0,0,10,0,0,13,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0
December,0,0,6,0,0,5,0,0,8,0,0,8,0,0,7,0,0,11,0,0,5,0,0,7,0,0,0,0,0,2,0,0,2,0,0,0
Not applicable**,17,64,25,7,63,28,50,68,17,16,70,14,16,67,17,11,89,0,6,78,15,4,78,15,7,80,14,9,66,25,10,70,21,0,55,45
Zamboanga Sibugay,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 22),,,(n = 4),,,(n = 18),,,(n = 22),,,(n = 10),,,(n = 12),,,(n = 26),,,(n = 9),,,(n = 17),,,(n = 25),,,(n = 6),,,(n = 19),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,18,0,0,25,0,0,17,0,0,45,0,0,50,0,0,42,0,0,23,0,0,11,0,0,29,0,0,20,0,0,0,0,0,26,0,0
February,68,0,0,50,0,0,72,0,0,45,0,0,30,0,0,58,0,0,46,0,0,33,0,0,53,0,0,68,0,0,83,0,0,63,0,0
March,14,0,0,25,0,0,11,0,0,5,0,0,10,0,0,0,0,0,23,0,0,44,0,0,12,0,0,0,0,0,0,0,0,0,0,0
April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,8,0,0,17,0,0,5,0,0
May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,0,14,0,0,0,0,0,17,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,0,18,0,0,25,0,0,17,0,0,32,0,0,30,0,0,33,0,0,31,0,0,0,0,0,47,0,0,20,0,0,0,0,0,26,0
September,0,0,64,0,0,75,0,0,61,0,0,36,0,0,40,0,0,33,0,0,54,0,0,78,0,0,41,0,0,76,0,0,100,0,0,68
October,0,0,5,0,0,0,0,0,6,0,0,18,0,0,20,0,0,17,0,0,12,0,0,22,0,0,6,0,0,4,0,0,0,0,0,5
November,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
December,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,4,0,0,0,0,0,5
Not applicable**,0,63,31,0,75,25,0,60,33,5,63,37,10,70,30,0,59,42,4,69,30,1,100,0,6,53,47,4,80,16,0,100,0,6,74,22
Bukidnon,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 48),,,(n = 30),,,(n = 18),,,(n = 48),,,(n = 42),,,(n = 6),,,(n = 86),,,(n = 73),,,(n = 13),,,(n = 77),,,(n = 71),,,(n = 6),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,6,0,0,7,0,0,6,0,0,23,0,0,12,0,0,100,0,0,20,0,0,22,0,0,8,0,0,12,0,0,13,0,0,0,0,0
February,31,0,0,33,0,0,28,0,0,13,0,0,14,0,0,0,0,0,20,0,0,21,0,0,15,0,0,22,0,0,23,0,0,17,0,0
March,23,0,0,33,0,0,6,0,0,25,0,0,29,0,0,0,0,0,23,0,0,25,0,0,15,0,0,19,0,0,18,0,0,33,0,0
April,8,0,0,10,0,0,6,0,0,27,0,0,31,0,0,0,0,0,14,0,0,16,0,0,0,0,0,9,0,0,10,0,0,0,0,0
May,0,2,0,0,0,0,0,6,0,0,2,0,0,2,0,0,0,0,0,9,0,0,11,0,0,0,0,0,13,0,0,14,0,0,0,0
June,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,8,0,0,5,0,0,6,0,0,0,0
July,0,21,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,15,0,0,22,0,0,20,0,0,50,0
August,0,17,0,0,27,0,0,0,0,0,33,0,0,38,0,0,0,0,0,26,0,0,23,0,0,38,0,0,6,0,0,7,0,0,0,0
September,0,0,27,0,0,33,0,0,17,0,0,40,0,0,31,0,0,100,0,0,27,0,0,27,0,0,23,0,0,29,0,0,31,0,0,0
October,0,0,35,0,0,40,0,0,28,0,0,27,0,0,31,0,0,0,0,0,28,0,0,29,0,0,23,0,0,22,0,0,20,0,0,50
November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,15,0,0,22,0,0,24,0,0,0
December,0,0,35,0,0,27,0,0,50,0,0,33,0,0,38,0,0,0,0,0,21,0,0,18,0,0,38,0,0,18,0,0,15,0,0,50
Not applicable**,32,58,3,17,70,0,54,38,5,12,65,0,14,60,0,0,100,0,23,48,15,16,49,18,62,39,1,38,54,9,36,53,10,50,50,0
Davao de Oro,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 12),,,(n = 12),,,(n = 0),,,(n = 12),,,(n = 12),,,(n = 0),,,(n = 26),,,(n = 22),,,(n = 4),,,(n = 25),,,(n = 20),,,(n = 5),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,58,0,0,58,0,0,0,0,0,42,0,0,42,0,0,0,0,0,88,0,0,95,0,0,50,0,0,84,0,0,85,0,0,80,0,0
April,33,0,0,33,0,0,0,0,0,50,0,0,50,0,0,0,0,0,12,0,0,5,0,0,50,0,0,16,0,0,15,0,0,20,0,0
May,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
September,0,0,17,0,0,17,0,0,0,0,8,33,0,8,33,0,0,0,0,0,85,0,0,86,0,0,75,0,0,84,0,0,80,0,0,100
October,0,0,75,0,0,75,0,0,0,0,0,33,0,0,33,0,0,0,0,0,15,0,0,14,0,0,25,0,0,16,0,0,20,0,0,0
November,0,0,8,0,0,8,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
December,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not applicable**,9,92,0,9,92,0,100,100,100,0,92,9,0,92,9,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0
Davao del Norte,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 19),,,(n = 19),,,(n = 0),,,(n = 19),,,(n = 19),,,(n = 0),,,(n = 34),,,(n = 34),,,(n = 0),,,(n = 34),,,(n = 34),,,(n = 0),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
February,11,0,0,11,0,0,0,0,0,16,0,0,16,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,84,0,0,84,0,0,0,0,0,74,0,0,74,0,0,0,0,0,65,0,0,65,0,0,0,0,0,91,0,0,91,0,0,0,0,0
April,5,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,21,0,0,21,0,0,0,0,0,9,0,0,9,0,0,0,0,0
May,0,11,0,0,11,0,0,0,0,0,5,0,0,5,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,0,5,0,0,5,0,0,0,0,0,21,0,0,21,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,6,0,0,0,0
September,0,0,68,0,0,68,0,0,0,0,0,74,0,0,74,0,0,0,0,0,74,0,0,74,0,0,0,0,0,79,0,0,79,0,0,0
October,0,0,26,0,0,26,0,0,0,0,0,5,0,0,5,0,0,0,0,0,24,0,0,24,0,0,0,0,0,15,0,0,15,0,0,0
November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
December,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not applicable**,0,84,6,0,84,6,100,100,100,5,74,21,5,74,21,100,100,100,5,91,2,5,91,2,100,100,100,0,94,6,0,94,6,100,100,100
Davao del Sur,Jul-Dec 2006 harvest,,,,,,,,,Jan-Jun 2007 harvest,,,,,,,,,Jul-Dec 2011 harvest,,,,,,,,,Jan-Jun 2012 harvest,,,,,,,,
Harvest Month*,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,,ALL ECOSYSTEMS,,,IRRIGATED,,,NON-IRRIGATED,,
,(n = 32),,,(n = 31),,,(n = 1),,,(n = 32),,,(n = 32),,,(n = 0),,,(n = 60),,,(n = 60),,,(n = 0),,,(n = 60),,,(n = 60),,,(n = 0),,
,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop,First crop,Second crop,Third crop
,(Percent of farmers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,2,2,0,2,0,0,0
February,3,0,0,3,0,0,0,0,0,6,0,0,6,0,0,0,0,0,13,0,0,13,0,0,0,0,0,23,0,0,23,0,0,0,0,0
March,53,0,0,55,0,0,0,0,0,50,0,0,50,0,0,0,0,0,80,0,0,80,0,0,0,0,0,70,0,0,70,0,0,0,0,0
April,25,6,0,23,6,0,100,0,0,31,3,0,31,3,0,0,0,0,2,0,0,2,0,0,0,0,0,5,0,0,5,0,0,0,0,0
May,0,28,0,0,29,0,0,0,0,0,19,0,0,19,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
June,0,3,0,0,3,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,0,25,3,0,26,3,0,0,0,0,19,0,0,19,0,0,0,0,0,20,2,0,20,2,0,0,0,0,13,0,0,13,0,0,0,0
September,0,0,28,0,0,26,0,0,100,0,0,22,0,0,22,0,0,0,0,0,35,0,0,35,0,0,0,0,0,48,0,0,48,0,0,0
October,0,0,19,0,0,19,0,0,0,0,0,41,0,0,41,0,0,0,0,0,48,0,0,48,0,0,0,0,0,35,0,0,35,0,0,0
November,0,0,16,0,0,16,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
December,0,0,16,0,0,16,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not applicable**,16,29,18,16,26,20,0,100,0,13,50,18,13,50,18,100,100,100,2,77,15,2,77,15,100,100,100,0,87,12,0,87,12,100,100,100
