Philippines,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,
Average distance to the nearest wholesale market (km),5.66,3.64,5.66,3.64,0,0,6.57,5.03,6.57,5.03,0,0,5.79,3.18,5.79,3.18,0,0,5.78,4.13,5.78,4.13,0,0
Average travel time (minutes),19.63,12.88,19.63,12.88,0,0,20.28,15.67,20.28,15.67,0,0,16.91,7.54,16.91,7.54,0,0,12.35,3.94,12.35,3.94,0,0
Average one-way fare (₱),12.21,3.68,12.21,3.68,0,0,15.53,8.57,15.53,8.57,0,0,18.97,6.6,18.97,6.6,0,0,20,6.51,20,6.51,0,0
Means of transportation (percent)b,,,,,,,,,,,,,,,,,,,,,,,,
Tricycle/motorcycle/habal-habal/skylab,79,,79,,0,,63,,63,,0,,59,,59,,0,,76,,76,,0,
Jeep,26,,26,,0,,11,,11,,0,,38,,38,,0,,24,,24,,0,
Truck/trailer,100,,100,,0,,5,,5,,0,,9,,9,,0,,0,,0,,0,
Bus,95,,95,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Multicab/pedicab/trisikad/bicycle,0,,0,,0,,32,,32,,0,,0,,0,,0,,0,,0,,0,
Davao del Sur,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,
ITEM,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 32),,(n = 31),,(n = 1),,(n = 32),,(n = 32),,(n = 0),,(n = 60),,(n = 60),,(n = 0),,(n = 60),,(n = 60),,(n = 0),
,(average),,,,,,,,,,,,,,,,,,,,,,,
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Average distance to the nearest wholesale market (km),4.43,3.24,4.22,3.06,11,0,4.67,3.62,4.67,3.62,0,0,4.42,2.51,4.42,2.51,0,0,4.5,2.42,4.5,2.42,0,0
Average travel time (minutes),15.56,9.77,15.42,9.9,20,0,16.25,11.59,16.25,11.59,0,0,19.64,10.95,19.64,10.95,0,0,19.4,10.04,19.4,10.04,0,0
Average one-way fare (₱),12.73,8.83,12.42,8.79,22.5,0,13.59,8.22,13.59,8.22,0,0,23.57,13.08,23.57,13.08,0,0,24.95,13.12,24.95,13.12,0,0
Means of transportation (percent)b,,,,,,,,,,,,,,,,,,,,,,,,
Tricycle/motorcycle/habal-habal/skylab,106,,106,,100,,84,,84,,0,,77,,77,,0,,95,,95,,0,
Jeep,31,,29,,100,,16,,16,,0,,23,,23,,0,,28,,28,,0,
Truck/trailer,13,,13,,0,,3,,3,,0,,20,,20,,0,,3,,3,,0,
MCH,0,,0,,0,,0,,0,,0,,23,,23,,0,,0,,0,,0,
Bus,6.3,,6.5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Davao Oriental,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,
ITEM,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 60),,(n = 58),,(n = 2),,(n = 60),,(n = 58),,(n = 2),,(n = 60),,(n = 60),,(n = 0),,(n = 60),,(n = 60),,(n = 0),
,(average),,,,,,,,,,,,,,,,,,,,,,,
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Average distance to the nearest wholesale market (km),7.7,11.01,6.88,8.97,31.5,37.48,7.31,12,5.38,6.03,63,0,7.24,13.54,7.24,13.54,0,0,6.56,15.01,6.56,15.01,0,0
Average travel time (minutes),15.5,20.83,13.71,15.95,67.5,74.25,13.97,17.8,11,7.7,100,0,13.08,18.9,13.08,18.9,0,0,11.41,17.82,11.41,17.82,0,0
Average one-way fare (₱),12.47,9.93,12.17,9.62,21,19.8,15.88,17.87,14.02,14.98,70,0,16.77,18.96,16.77,18.96,0,0,17.08,20.03,17.08,20.03,0,0
Means of transportation (percent)b,,,,,,,,,,,,,,,,,,,,,,,,
Tricycle/motorcycle/habal-habal/skylab,80,,81,,50,,80,,83,,0,,78,,78,,0,,92,,92,,0,
Jeep,22,,21,,50,,38,,36,,100,,3,,3,,0,,10,,10,,0,
Truck/trailer,22,,22,,0,,10,,7,,100,,23,,23,,0,,3,,3,,0,
Bus,17,,16,,50,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Tricyboat/motorized trisikad,3.3,,3.4,,0,,0,,0,,0,,0,,0,,0,,1.7,,1.7,,0,
Multicab/pedicab/trisikad/bicycle,0,,0,,0,,3.3,,3.4,,0,,1.7,,1.7,,0,,0,,0,,0,
Van/private van,0,,0,,0,,0,,0,,0,,0,,0,,0,,1.7,,1.7,,0,
North Cotabato,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,
ITEM,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 41),,(n = 30),,(n = 11),,(n = 41),,(n = 37),,(n = 3),,(n = 86),,(n = 60),,(n = 26),,(n = 68),,(n = 49),,(n = 19),
,(average),,,,,,,,,,,,,,,,,,,,,,,
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Average distance to the nearest wholesale market (km),7.35,3.94,6.55,3.82,9.55,3.53,7.57,4.13,7.42,4.1,11.33,1.15,6.04,4.38,5.26,4.54,7.85,3.43,6.2,3.43,5.2,3.24,8.76,2.5
Average travel time (minutes),16.49,9.51,14.73,8.27,21.27,11.35,21.32,9.64,21.46,9.67,25,5,16.93,10.17,14.6,9.79,22.31,9.08,15.09,7.48,13.18,6.47,20,7.82
Average one-way fare (₱),13.02,5.65,12.73,6.23,13.82,3.79,12.46,4.77,12.68,4.89,11.67,2.89,13.66,6.98,12.88,7.14,15.46,6.35,16.93,6.89,15.02,6.81,21.84,4.15
Means of transportation (percent)b,,,,,,,,,,,,,,,,,,,,,,,,
Tricycle/motorcycle/habal-habal/skylab,78,,93,,36,,73,,78,,33,,58,,75,,19,,87,,102,,47,
Jeep,49,,47,,55,,68,,68,,100,,38,,42,,31,,25,,24,,26,
Truck/trailer,24,,13,,55,,10,,8,,33,,21,,18,,27,,4,,6,,0,
Multicab/pedicab/trisikad/bicycle,10,,3,,27,,0,,0,,0,,10,,0,,35,,25,,18,,42,
Medium duty truck/Elf,0,,0,,0,,0,,0,,0,,0,,0,,0,,1.5,,2,,0,
Bus,2.4,,3.3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
South Cotabato,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,
ITEM,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 41),,(n = 32),,(n = 9),,(n = 49),,(n = 48),,(n = 1),,(n = 60),,(n = 51),,(n = 9),,(n = 56),,(n = 47),,(n = 9),
,(average),,,,,,,,,,,,,,,,,,,,,,,
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Average distance to the nearest wholesale market (km),6.59,8.29,4.8,2.39,12.74,16.08,7.76,6.41,7.81,6.47,5.5,0,6.11,2.82,5.72,2.83,8.33,1.41,6.63,3.13,6.12,3.14,9.33,1
Average travel time (minutes),15.61,7.76,14.53,7.72,19.44,7.02,15.44,7.4,15.45,7.48,15,0,15.83,7.59,15.49,7.94,17.78,5.07,16.05,7.04,16.26,7.68,15,0
Average one-way fare (₱),19.27,19.01,20.34,21.42,15.44,2.88,14.41,7.7,14.4,7.78,15,0,15.67,5.39,14.8,5.36,20.56,1.67,16.73,5.51,15.26,4.69,24.44,1.67
Means of transportation (percent)b,,,,,,,,,,,,,,,,,,,,,,,,
Tricycle/motorcycle/habal-habal/skylab,112,,119,,89,,98,,98,,100,,92,,90,,100,,118,,109,,167,
Jeep,83,,81,,89,,53,,52,,100,,0,,0,,0,,2,,2,,0,
Truck/trailer,46,,34,,89,,33,,31,,100,,18,,22,,0,,9,,11,,0,
Multicab/pedicab/trisikad/bicycle,0,,0,,0,,0,,0,,0,,8,,10,,0,,9,,11,,0,
Bus,22,,28,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Van/private van,2.4,,3.1,,0,,6.1,,6.3,,0,,0,,0,,0,,0,,0,,0,
Sultan Kudarat,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,
ITEM,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 53),,(n = 40),,(n = 13),,(n = 45),,(n = 38),,(n = 7),,(n = 60),,(n = 45),,(n = 15),,(n = 46),,(n = 44),,(n = 2),
,(average),,,,,,,,,,,,,,,,,,,,,,,
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Average distance to the nearest wholesale market (km),7.2,4.11,8.22,4.01,4.08,2.66,8.54,6.69,9.32,6.39,3.57,6.37,4.04,2.5,4.34,2.51,3.13,2.33,5.57,5.07,5.83,5.04,0,0
Average travel time (minutes),21.26,14.16,25.75,13.42,7.46,3.2,15.93,8.64,17.26,8.11,8.57,7.48,14.75,9.8,15,9.83,14,10.04,10.8,10.57,11.3,10.55,0,0
Average one-way fare (₱),13.42,5.33,14.45,5.13,10.23,4.76,14.04,6.45,14.72,6.11,9.43,6.88,20.17,9.78,19.33,8.3,22.67,13.35,15.54,8.58,16.25,8.08,0,0
Means of transportation (percent)b,,,,,,,,,,,,,,,,,,,,,,,,
Tricycle/motorcycle/habal-habal/skylab,100,,100,,100,,107,,108,,100,,107,,104,,113,,107,,111,,0,
Jeep,2,,3,,0,,4,,5,,0,,13,,18,,0,,2,,2,,0,
Truck/trailer,1.9,,2.5,,0,,4.4,,5.3,,0,,0,,0,,0,,4.3,,4.5,,0,
Cart/calesa/sled,0,,0,,0,,0,,0,,0,,3.3,,2.2,,6.7,,0,,0,,0,
Karo,0,,0,,0,,0,,0,,0,,0,,0,,0,,2.2,,2.3,,0,
Agusan del Norte,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,
ITEM,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 25),,(n = 15),,(n = 10),,(n = 25),,(n = 17),,(n = 8),,(n = 60),,(n = 32),,(n = 28),,(n = 51),,(n = 34),,(n = 17),
,(average),,,,,,,,,,,,,,,,,,,,,,,
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Average distance to the nearest wholesale market (km),9.04,7,10.34,8.84,7.1,1.45,7.72,4.71,7.3,5.17,8.63,3.7,10.09,8.96,8.27,7.97,12.18,9.69,11.08,12.73,11.21,15.27,10.82,5.05
Average travel time (minutes),26.7,19.84,30.07,20.84,21.66,18.09,23.15,14.92,20.21,16.35,30,8.37,22.87,12.95,19.56,11.33,26.64,13.84,26.33,17.07,27.29,18.7,24.41,13.56
Average one-way fare (₱),30.92,33.21,37.07,41.96,21.7,6.73,13.68,6.1,10.76,4.55,19.88,3.98,16.97,8.13,14.25,7.28,20.07,8.06,19.25,13.94,19.62,16.3,18.53,7.66
Means of transportation (percent)b,,,,,,,,,,,,,,,,,,,,,,,,
Tricycle/motorcycle/habal-habal/skylab,72,,87,,50,,52,,76,,0,,75,,94,,54,,69,,82,,41,
Truck/trailer,56,,53,,60,,32,,6,,88,,17,,3,,32,,18,,6,,41,
Jeep,24,,40,,0,,8,,12,,0,,15,,13,,18,,6,,0,,18,
Van/private van,0,,0,,0,,0,,0,,0,,0,,0,,0,,7.8,,11.8,,0,
Bus,4,,6.7,,0,,8,,5.9,,12.5,,0,,0,,0,,0,,0,,0,
Carabao/horse/hauling with animals,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,2.9,,0,
Tricyboat/motorized trisikad,0,,0,,0,,4,,5.9,,0,,0,,0,,0,,0,,0,,0,
Cart/calesa/sled,0,,0,,0,,0,,0,,0,,1.7,,0,,3.6,,0,,0,,0,
Agusan del Sur,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,
ITEM,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 41),,(n = 26),,(n = 15),,(n = 41),,(n = 24),,(n = 17),,(n = 60),,(n = 36),,(n = 24),,(n = 60),,(n = 32),,(n = 28),
,(average),,,,,,,,,,,,,,,,,,,,,,,
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Average distance to the nearest wholesale market (km),11.12,11.87,10.23,11.1,12.56,13.28,8.34,5.73,5.33,4.23,12.59,4.85,10.78,8.11,8.23,5.24,14.66,10.1,13.29,13.27,8.8,9.79,18.41,14.95
Average travel time (minutes),28.73,19.17,28.04,18.68,29.93,20.62,21.05,14.62,16.58,13.97,27.35,13.48,29.03,26.76,21.06,11.8,41.52,37.4,31.53,29.09,19.91,19.67,44.82,32.59
Average one-way fare (₱),23.11,17,22.15,18.38,25.6,13.26,21.41,14.35,13.42,7.47,32.71,14.26,39.92,89.5,40.33,113.38,39.26,25.79,32.45,20.68,22.94,12.15,43.32,23.13
Means of transportation (percent)b,,,,,,,,,,,,,,,,,,,,,,,,
Tricycle/motorcycle/habal-habal/skylab,54,,58,,47,,93,,92,,94,,78,,100,,46,,82,,106,,54,
Truck/trailer,68,,81,,47,,17,,25,,6,,42,,50,,29,,8,,9,,7,
Jeep,29,,23,,40,,27,,21,,35,,22,,17,,29,,22,,3,,43,
Bus,15,,8,,27,,0,,0,,0,,0,,0,,0,,0,,0,,0,
None (walking distance),7.3,,0,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,
MCH,4.9,,7.7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Multicab/pedicab/trisikad/bicycle,0,,0,,0,,0,,0,,0,,1.7,,2.8,,0,,0,,0,,0,
Raft/balsa,2.4,,3.8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Maguindanao,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,
ITEM,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 37),,(n = 23),,(n = 14),,(n = 37),,(n = 37),,(n = 0),,(n = 77),,(n = 58),,(n = 19),,(n = 48),,(n = 33),,(n = 15),
,(average),,,,,,,,,,,,,,,,,,,,,,,
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Average distance to the nearest wholesale market (km),9.32,2.78,8.61,3.06,10.5,1.79,9.38,2.77,9.38,2.77,0,0,6.15,4.53,4.6,3.74,10.87,3.32,4.3,4.17,5.5,3.62,1.67,4.2
Average travel time (minutes),22.09,8.71,22.91,5.74,20.75,12.31,23.54,9.45,23.54,9.45,0,0,15.71,11.88,11.05,5.29,29.95,14.93,8.38,8.38,10.91,8.14,2.8,5.95
Average one-way fare (₱),14.68,6.52,15.91,7.86,12.64,2.5,16.54,8.4,16.54,8.4,0,0,16.88,8.11,14.57,5.72,23.95,10.22,13.33,10.28,18.18,7.99,2.67,5.63
Means of transportation (percent)b,,,,,,,,,,,,,,,,,,,,,,,,
Tricycle/motorcycle/habal-habal/skylab,76,,65,,93,,27,,27,,0,,40,,52,,5,,42,,58,,7,
Jeep,76,,61,,100,,65,,65,,0,,19,,26,,0,,19,,27,,0,
Truck/trailer,59,,57,,64,,30,,30,,0,,30,,29,,32,,19,,21,,13,
Bus,41,,61,,7,,3,,3,,0,,0,,0,,0,,0,,0,,0,
Handtractor,0,,0,,0,,2.7,,2.7,,0,,2.6,,3.4,,0,,0,,0,,0,
