    standard deviation,3,3,2,3,3,1,3,3,,3,3,,3,3,3,3,3,4
    range,3 - 14,3 - 14,4 - 10,1 - 14,1 - 14,4 - 8,1 - 14,1 - 14,-,1 - 14,1 - 14,10 - 10,1 - 14,2 - 14,1 - 12,1 - 14,2 - 14,1 - 14
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,25,25,26,25,24,29,32,32,0,31,31,15,28,26,35,27,27,27
    standard deviation,16,15,18,15,15,17,17,17,,16,16,,15,14,17,14,14,17
    range,1 - 55,2 - 51,1 - 55,1 - 55,1 - 51,10 - 55,2 - 67,2 - 67,-,1 - 59,1 - 59,15 - 15,3 - 60,3 - 60,3 - 60,3 - 60,3 - 50,5 - 60
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,4,4,5,4,4,6,4,4,0,4,4,7,4,4,4,4,4,4
    standard deviation,2,2,2,2,2,2,2,2,,2,2,,2,2,2,2,2,2
    range,1 - 9,1 - 9,1 - 9,1 - 9,1 - 9,2 - 9,1 - 8,1 - 8,-,1 - 10,1 - 10,7 - 7,1 - 8,1 - 8,2 - 7,1 - 9,1 - 9,2 - 7
     Male household member [mean],2,2,2,2,2,3,2,2,0,2,2,5,2,2,2,2,2,3
     Female household member [mean],2,2,3,2,2,3,2,2,0,2,2,2,2,2,2,2,2,1
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,50,63,22,50,52,40,90,90,0,88,88,100,60,0,0,78,0,0
    Non-Farming,18,18,17,20,20,20,10,10,0,7,7,0,18,0,0,12,0,0
    Other Farming / Fishing,25,8,61,25,22,40,0,0,0,0,0,0,3,0,0,7,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,18,13,28,32,17,100,33,33,0,33,32,100,57,62,40,68,71,58
     Not-Attended,82,87,72,68,83,0,67,67,0,67,68,0,43,38,60,32,29,42
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,68,79,44,68,61,100,52,52,0,53,53,0,57,60,47,48,54,25
     Non-member,32,21,56,32,39,0,48,48,0,47,47,100,43,40,53,52,46,75
Quezon,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 52),(n = 39),(n = 13),(n = 52),(n = 32),(n = 20),(n = 60),(n = 34),(n = 26),(n = 60),(n = 29),(n = 31),(n = 60),(n = 38),(n = 22),(n = 60),(n = 39),(n = 21)
Age,,,,,,,,,,,,,,,,,,
    mean,60,61,57,58,59,57,58,58,59,58,58,59,56,55,58,56,54,60
    standard deviation,11,12,10,12,14,10,11,13,9,12,14,9,11,11,10,11,10,11
    range,40 - 88,40 - 88,45 - 74,34 - 88,39 - 88,34 - 74,31 - 94,31 - 94,46 - 79,32 - 90,32 - 90,46 - 79,29 - 82,29 - 82,41 - 73,30 - 83,30 - 76,42 - 83
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,88,87,92,88,87,90,88,91,85,87,90,84,87,84,91,82,87,71
     Female,12,13,8,12,13,10,12,9,15,13,10,16,13,16,9,18,13,29
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,0,0,4,6,0,5,6,4,3,3,3,2,0,5,7,8,5,
     Married,79,79,77,78,77,80,87,91,81,83,83,84,90,87,95,83,82,86
     Widow/widower,21,21,23,18,16,20,8,3,15,13,14,13,7,11,0,10,10,10
     Separated,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,7,6,7,7,6,7,7,7,8,7,6,8,8,9,8,8,8,8
    standard deviation,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
    range,2 - 14,3 - 14,2 - 13,2 - 13,2 - 12,2 - 13,0 - 13,2 - 11,0 - 13,0 - 14,0 - 11,2 - 14,2 - 14,3 - 14,2 - 14,2 - 14,3 - 14,2 - 14
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,32,34,26,30,32,26,33,37,28,31,31,30,25,23,27,24,25,23
    standard deviation,15,15,11,16,17,12,14,14,12,13,15,12,13,12,14,12,13,12
    range,1 - 63,1 - 63,10 - 50,3 - 63,5 - 63,3 - 50,3 - 65,10 - 65,3 - 52,7 - 60,7 - 60,15 - 60,3 - 50,3 - 45,8 - 50,3 - 50,3 - 50,8 - 50
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,4,4,5,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4
    standard deviation,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,2,2,3
    range,1 - 10,2 - 10,1 - 10,1 - 10,2 - 10,1 - 9,1 - 16,1 - 16,1 - 7,1 - 10,1 - 10,1 - 8,1 - 14,1 - 9,1 - 14,1 - 13,1 - 9,1 - 13
     Male household member [mean],2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
     Female household member [mean],2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,52,59,31,60,66,50,73,74,73,60,45,74,53,0,0,67,0,0
    Non-Farming,8,8,8,10,13,5,8,12,4,12,14,10,10,0,0,17,0,0
    Other Farming / Fishing,29,21,54,23,19,30,7,12,0,2,3,0,5,0,0,5,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,37,38,31,29,38,15,48,53,42,48,55,42,50,61,32,47,49,43
     Not-Attended,63,62,69,71,63,85,52,47,58,52,45,58,50,39,68,53,51,57
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,69,74,54,62,63,60,63,56,73,65,66,65,70,76,59,68,74,57
     Non-member,31,26,46,38,38,40,37,44,27,35,34,35,30,24,41,32,26,43
Occidental Mindoro,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 51),(n = 26),(n = 25),(n = 50),(n = 33),(n = 17),(n = 60),(n = 43),(n = 17),(n = 60),(n = 37),(n = 23),(n = 60),(n = 38),(n = 22),(n = 60),(n = 50),(n = 10)
Age,,,,,,,,,,,,,,,,,,
    mean,51,49,53,51,49,57,52,51,54,52,50,55,53,53,53,53,53,57
    standard deviation,13,12,13,13,11,14,12,11,12,11,11,11,11,11,10,11,12,8
    range,28 - 80,28 - 70,32 - 80,28 - 80,28 - 70,32 - 80,30 - 77,30 - 77,36 - 77,30 - 77,30 - 77,36 - 77,35 - 85,35 - 85,38 - 73,29 - 86,29 - 86,44 - 69
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,88,85,92,88,88,88,93,93,94,93,92,96,87,84,91,88,86,100
     Female,12,15,8,12,12,12,7,7,6,7,8,4,13,16,9,12,14,0
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,4,4,4,4,3,6,3,5,0,3,5,0,3,3,5,3,4,0
     Married,86,85,88,86,88,82,85,86,82,83,81,87,80,79,82,87,84,100
     Widow/widower,10,12,8,10,9,12,10,9,12,12,14,9,13,16,9,10,12,0
     Separated,0,0,0,0,0,0,2,0,6,2,0,4,3,3,5,0,0,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,7,6,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,9
    standard deviation,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
    range,1 - 14,1 - 14,3 - 13,1 - 14,1 - 14,3 - 13,2 - 14,2 - 14,3 - 13,2 - 14,2 - 14,2 - 13,3 - 14,3 - 14,3 - 13,3 - 14,3 - 14,6 - 13
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,24,21,27,24,20,32,26,25,29,26,24,30,28,27,29,28,27,32
    standard deviation,13,12,13,13,10,14,12,11,13,12,11,12,11,11,12,12,11,15
    range,2 - 55,2 - 50,10 - 55,2 - 55,2 - 45,10 - 55,4 - 52,4 - 49,7 - 52,4 - 52,4 - 45,7 - 52,4 - 52,4 - 47,10 - 52,2 - 52,2 - 47,10 - 52
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,6,5,6,6,5,6,6,6,5,5,5,5,4,4,4,4,4,4
    standard deviation,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2
    range,1 - 13,2 - 13,1 - 12,1 - 13,2 - 13,1 - 12,2 - 12,2 - 11,2 - 12,2 - 12,2 - 8,2 - 12,2 - 10,2 - 10,2 - 8,1 - 9,1 - 9,2 - 7
     Male household member [mean],3,2,3,3,2,3,3,3,2,2,2,3,2,2,2,2,2,2
     Female household member [mean],3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,90,96,84,90,97,76,100,100,100,100,100,100,95,0,0,95,0,0
    Non-Farming,6,0,12,6,3,12,0,0,0,0,0,0,0,0,0,5,0,0
    Other Farming / Fishing,4,4,4,4,0,12,0,0,0,0,0,0,2,0,0,0,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,12,8,16,10,3,24,37,51,0,37,46,22,72,76,64,67,72,40
     Not-Attended,88,92,84,90,97,76,63,49,100,63,54,78,28,24,36,33,28,60
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,71,88,52,62,76,35,45,58,12,45,59,22,68,79,50,72,76,50
     Non-member,29,12,48,38,24,65,55,42,88,55,41,78,32,21,50,28,24,50
Oriental Mindoro,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 85),(n = 67),(n = 18),(n = 86),(n = 82),(n = 4),(n = 86),(n = 76),(n = 10),(n = 86),(n = 70),(n = 16),(n = 86),(n = 71),(n = 15),(n = 86),(n = 75),(n = 11)
Age,,,,,,,,,,,,,,,,,,
    mean,50,49,52,49,49,56,52,52,56,53,53,50,55,55,56,54,54,57
    standard deviation,13,12,14,13,13,11,12,12,10,12,12,11,11,11,11,11,11,11
    range,23 - 76,23 - 76,31 - 74,23 - 76,23 - 76,44 - 65,25 - 79,25 - 79,37 - 71,26 - 79,26 - 79,28 - 71,30 - 84,30 - 84,32 - 68,32 - 79,33 - 79,32 - 69
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,88,90,83,89,89,100,87,86,100,87,84,100,80,79,87,77,76,82
     Female,12,10,17,11,11,0,13,14,0,13,16,0,20,21,13,23,24,18
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,6,3,17,7,7,0,6,7,0,5,6,0,5,4,7,8,8,9
     Married,86,90,72,86,85,100,91,89,100,91,90,94,84,87,67,85,87,73
     Widow/widower,8,7,11,7,7,0,3,4,0,3,4,0,9,7,20,7,5,18
     Separated,0,0,0,0,0,0,0,0,0,1,0,6,2,1,7,0,0,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,8,8,7,8,8,6,8,8,7,8,8,8,8,8,8,8,8,8
    standard deviation,3,3,2,3,3,0,3,3,3,3,3,3,3,3,4,3,3,4
    range,1 - 14,1 - 14,3 - 10,1 - 14,1 - 14,6 - 6,3 - 14,3 - 14,4 - 11,3 - 14,3 - 14,4 - 14,3 - 14,3 - 14,3 - 14,3 - 14,3 - 14,3 - 14
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,21,22,20,21,21,27,28,28,29,28,28,27,28,27,32,27,27,30
    standard deviation,13,13,13,13,13,18,13,12,16,13,12,15,13,13,14,14,14,14
    range,1 - 55,1 - 55,4 - 50,1 - 55,1 - 55,7 - 40,4 - 62,7 - 62,4 - 50,4 - 62,7 - 62,4 - 50,2 - 50,2 - 50,2 - 50,1 - 50,1 - 50,2 - 50
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,6,5,6,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4
    standard deviation,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
    range,2 - 14,2 - 14,2 - 9,2 - 14,2 - 14,4 - 5,1 - 9,1 - 9,2 - 8,1 - 10,1 - 10,2 - 7,1 - 11,1 - 11,1 - 7,1 - 9,1 - 9,1 - 8
     Male household member [mean],3,3,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2
     Female household member [mean],3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,96,99,89,95,96,75,88,89,80,90,91,81,90,0,0,83,0,0
    Non-Farming,1,0,6,1,1,0,8,8,10,7,6,13,7,0,0,10,0,0
    Other Farming / Fishing,1,0,6,1,1,0,2,1,10,1,1,0,1,0,0,5,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,55,61,33,31,33,0,50,51,40,50,54,31,71,79,33,67,65,82
     Not-Attended,45,39,67,69,67,100,50,49,60,50,46,69,29,21,67,33,35,18
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,32,36,17,31,32,25,58,64,10,58,63,38,67,66,73,74,77,55
     Non-member,68,64,83,69,68,75,42,36,90,42,37,63,33,34,27,26,23,45
Palawan,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 0),(n = 60),(n = 34),(n = 26),(n = 60),(n = 39),(n = 21)
Age,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,51,51,52
    standard deviation,,,,,,,,,,,,,12,12,13,12,11,14
    range,-,-,-,-,-,-,-,-,-,-,-,-,22 - 76,27 - 72,22 - 76,23 - 77,28 - 72,23 - 77
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,0,0,0,0,0,0,0,0,0,0,0,0,97,94,100,95,92,100
     Female,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,8,0
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,10,8,14
     Married,0,0,0,0,0,0,0,0,0,0,0,0,85,85,85,83,87,76
     Widow/widower,0,0,0,0,0,0,0,0,0,0,0,0,7,6,8,7,5,10
     Separated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,8
    standard deviation,,,,,,,,,,,,,3,3,3,3,3,2
    range,-,-,-,-,-,-,-,-,-,-,-,-,2 - 14,2 - 14,5 - 14,2 - 14,2 - 14,5 - 12
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,27,26,29,27,26,28
    standard deviation,,,,,,,,,,,,,12,11,13,12,11,14
    range,-,-,-,-,-,-,-,-,-,-,-,-,3 - 64,3 - 53,4 - 64,1 - 64,1 - 53,4 - 64
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,5,4
    standard deviation,,,,,,,,,,,,,2,2,2,2,2,1
    range,-,-,-,-,-,-,-,-,-,-,-,-,2 - 10,2 - 10,2 - 9,2 - 11,2 - 11,2 - 8
     Male household member [mean],0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2
     Female household member [mean],0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,82,0,0
    Non-Farming,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0
    Other Farming / Fishing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,0,0,0,0,0,0,0,0,0,0,0,0,68,68,69,68,77,52
     Not-Attended,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31,32,23,48
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,0,0,0,0,0,0,0,0,0,0,0,0,68,71,65,80,82,76
     Non-member,0,0,0,0,0,0,0,0,0,0,0,0,32,29,35,20,18,24
Albay,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 49),(n = 30),(n = 19),(n = 49),(n = 30),(n = 19),(n = 60),(n = 49),(n = 11),(n = 60),(n = 52),(n = 8),(n = 60),(n = 49),(n = 11),(n = 60),(n = 51),(n = 9)
Age,,,,,,,,,,,,,,,,,,
    mean,53,54,53,52,53,52,58,59,54,58,58,54,58,58,57,58,58,60
    standard deviation,15,17,11,14,16,11,12,11,13,11,11,12,13,13,12,13,13,12
    range,21 - 83,21 - 83,33 - 67,21 - 83,21 - 83,33 - 67,32 - 89,32 - 89,33 - 70,33 - 89,33 - 89,40 - 70,26 - 83,26 - 83,35 - 78,26 - 83,26 - 79,48 - 83
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,86,83,89,88,87,89,85,84,91,83,83,88,85,84,91,85,84,89
     Female,14,17,11,12,13,11,15,16,9,17,17,13,15,16,9,15,16,11
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,10,13,6,10,13,6,5,6,0,5,6,0,7,8,0,8,10,0
     Married,81,77,89,81,77,89,85,83,91,87,85,100,81,79,91,78,78,78
     Widow/widower,8,10,6,8,10,6,10,10,9,8,10,0,10,10,9,12,10,22
     Separated,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,7,8,6,8,9,6,7,7,7,3,3,3,8,8,7,8,8,7
    standard deviation,4,4,3,4,4,3,3,3,2,2,2,2,3,3,4,3,3,5
    range,0 - 14,0 - 14,0 - 12,0 - 14,0 - 14,0 - 12,1 - 16,1 - 16,5 - 11,1 - 8,1 - 8,1 - 8,0 - 15,1 - 15,0 - 12,0 - 15,1 - 15,0 - 12
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,22,23,22,21,22,20,23,23,23,24,25,21,30,30,30,29,28,34
    standard deviation,13,13,12,12,13,13,13,14,12,13,13,13,14,14,15,15,15,14
    range,2 - 48,3 - 48,2 - 40,2 - 47,3 - 47,2 - 40,2 - 65,2 - 65,3 - 40,2 - 58,2 - 58,2 - 40,3 - 60,5 - 60,3 - 53,1 - 60,1 - 60,6 - 53
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,5,5,6,5,4,6,5,5,5,5,4,4,4,4,6,4,4,5
    standard deviation,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
    range,2 - 10,2 - 10,2 - 10,2 - 10,2 - 10,2 - 10,1 - 9,1 - 9,2 - 8,1 - 12,1 - 12,2 - 6,1 - 11,1 - 11,2 - 10,1 - 11,1 - 11,2 - 9
     Male household member [mean],3,3,3,3,2,3,3,3,3,3,2,3,2,2,3,2,2,3
     Female household member [mean],2,2,3,2,2,3,2,2,2,2,2,1,2,2,3,2,2,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,43,40,47,43,37,53,100,100,100,98,98,100,73,0,0,72,0,0
    Non-Farming,18,20,16,18,20,16,13,16,0,2,2,0,13,0,0,17,0,0
    Other Farming / Fishing,33,40,21,33,40,21,3,4,0,0,0,0,3,0,0,5,0,0
    Othersa,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,39,50,21,24,40,0,13,16,0,13,15,0,55,61,27,52,55,33
     Not-Attended,61,50,79,76,60,100,87,84,100,87,85,100,45,39,73,48,45,67
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,33,43,16,22,37,0,23,27,9,24,27,0,43,49,18,43,47,22
     Non-member,67,57,84,78,63,100,77,73,91,76,73,100,57,51,82,57,53,78
Camarines Sur,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
Items,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED,ALL ECOSYSTEMS,IRRIGATED,NON-IRRIGATED
,(n = 90),(n = 71),(n = 19),(n = 90),(n = 82),(n = 8),(n = 116),(n = 89),(n = 27),(n = 116),(n = 77),(n = 39),(n = 116),(n = 74),(n = 42),(n = 116),(n = 81),(n = 35)
Age,,,,,,,,,,,,,,,,,,
    mean,54,55,50,54,54,55,55,55,54,55,55,56,58,58,57,58,59,57
    standard deviation,13,14,10,13,13,12,13,13,11,12,12,11,11,12,10,11,11,11
    range,23 - 82,23 - 82,35 - 68,23 - 82,23 - 82,40 - 68,25 - 84,25 - 84,34 - 80,30 - 84,30 - 80,34 - 84,28 - 83,28 - 83,30 - 74,28 - 84,28 - 84,31 - 82
Gender (percent of farmers),,,,,,,,,,,,,,,,,,
     Male,84,86,79,83,83,88,85,84,89,86,87,85,78,81,74,78,80,71
     Female,16,14,21,17,17,13,15,16,11,14,13,15,22,19,26,22,20,29
Civil status (percent of farmers),,,,,,,,,,,,,,,,,,
     Single,1,1,0,1,1,0,3,2,4,3,4,3,5,7,2,6,6,6
     Married,83,80,94,82,80,100,89,87,96,89,86,95,78,77,81,77,78,74
     Widow/widower,15,17,6,16,17,0,9,11,0,8,10,3,16,15,17,16,15,20
     Separated,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0
Years of schooling,,,,,,,,,,,,,,,,,,
    mean,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8
    standard deviation,3,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3
    range,1 - 16,1 - 16,4 - 14,1 - 16,1 - 16,6 - 13,2 - 14,2 - 14,6 - 12,2 - 14,2 - 14,4 - 14,0 - 14,0 - 14,4 - 14,0 - 14,0 - 14,3 - 14
Years of farming experience,,,,,,,,,,,,,,,,,,
    mean,27,28,23,27,27,26,29,28,31,30,29,32,33,34,31,33,34,30
    standard deviation,14,15,8,14,14,11,13,14,11,13,14,12,14,15,13,14,15,13
    range,5 - 63,5 - 63,10 - 38,1 - 63,1 - 63,10 - 40,5 - 68,5 - 68,15 - 58,5 - 68,5 - 68,15 - 65,2 - 62,2 - 62,4 - 54,2 - 62,2 - 62,4 - 60
Household size (number of members),,,,,,,,,,,,,,,,,,
    mean,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4
    standard deviation,2,3,2,2,2,3,2,3,2,3,3,2,2,3,2,3,3,2
    range,1 - 12,1 - 12,2 - 11,1 - 12,1 - 12,3 - 11,1 - 13,1 - 13,2 - 10,1 - 17,1 - 17,2 - 10,1 - 13,1 - 13,2 - 10,1 - 12,1 - 12,2 - 12
     Male household member [mean],3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2
     Female household member [mean],3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2
Major source of income (percent of farmers),,,,,,,,,,,,,,,,,,
    Rice Farming,92,90,100,92,91,100,93,92,96,97,95,100,89,0,0,92,0,0
    Non-Farming,6,7,0,6,6,0,3,4,0,3,4,0,4,0,0,4,0,0
    Other Farming / Fishing,2,3,0,2,2,0,0,0,0,1,1,0,2,0,0,1,0,0
    Othersa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attendance in trainings/seminars (percent of farmers),,,,,,,,,,,,,,,,,,
     Attended,58,55,68,59,57,75,28,30,19,28,30,23,66,66,64,65,65,66
     Not-Attended,42,45,32,41,43,25,72,70,81,72,70,77,34,34,36,35,35,34
Membership in farmer organizations (percent of farmers),,,,,,,,,,,,,,,,,,
     Member,39,37,47,39,37,63,22,29,0,22,29,10,40,36,45,42,38,51
     Non-member,61,63,53,61,63,38,78,71,100,78,71,90,60,64,55,58,63,49
Antique,Jul-Dec 2006 harvest,,,Jan-Jun 2007 harvest,,,Jul-Dec 2011 harvest,,,Jan-Jun 2012 harvest,,,Jul-Dec 2016 harvest,,,Jan-Jun 2017 harvest,,
